Pos,St,#,Driver,Sponsor / Owner,Car,Laps,Status,Led,Pts,PPts
1,7,21,Josh Berry,Motorcraft  Quick Lane   (Wood Brothers),Ford,267,running,18,46,5
2,23,99,Daniel Suarez,Freeway Insurance   (Trackhouse Racing),Chevrolet,267,running,12,39,0
3,12,60,Ryan Preece,Consumer Cellular   (Jack Roush),Ford,267,running,0,34,0
4,8,24,William Byron,Raptor   (Rick Hendrick),Chevrolet,267,running,10,42,0
5,19,1,Ross Chastain,Kubota Orange Days Sales Event   (Trackhouse Racing),Chevrolet,267,running,14,40,0
6,3,2,Austin Cindric,Discount Tire   (Roger Penske),Ford,267,running,47,41,1
7,6,48,Alex Bowman,Ally   (Rick Hendrick),Chevrolet,267,running,2,39,0
8,18,16,A.J. Allmendinger,Action Industries   (Matthew Kaulig),Chevrolet,267,running,0,34,0
9,10,5,Kyle Larson,HendrickCars.com   (Rick Hendrick),Chevrolet,267,running,61,44,1
10,16,9,Chase Elliott,NAPA Auto Parts   (Rick Hendrick),Chevrolet,267,running,0,35,0
11,27,6,Brad Keselowski,Castrol   (Jack Roush),Ford,267,running,0,26,0
12,13,20,Christopher Bell,Interstate Batteries   (Joe Gibbs),Toyota,267,running,0,26,0
13,11,17,Chris Buescher,Smith's / Dasani   (Jack Roush),Ford,267,running,0,24,0
14,33,7,Justin Haley,Gainbridge   (Spire Motorsports),Chevrolet,267,running,0,23,0
15,2,22,Joey Logano,Pennzoil Ultra Platinum   (Roger Penske),Ford,267,running,40,26,0
16,1,71,Michael McDowell,Group 1001   (Spire Motorsports),Chevrolet,267,running,5,21,0
17,24,19,Chase Briscoe,Bass Pro Shops Spring Fishing Classic   (Joe Gibbs),Toyota,267,running,0,20,0
18,31,47,Ricky Stenhouse Jr,Real American Beer   (HYAK Motorsports),Chevrolet,267,running,0,20,0
19,34,35,Riley Herbst,SunnyD   (23XI Racing),Toyota,267,running,0,18,0
20,30,42,John H. Nemechek,Backstreet Boys   (Legacy Motor Club),Toyota,267,running,0,17,0
21,17,10,Ty Dillon,Sea Best   (Matthew Kaulig),Chevrolet,267,running,0,16,0
22,29,54,Ty Gibbs,Monster Energy   (Joe Gibbs),Toyota,267,running,0,15,0
23,9,38,Zane Smith,TitleMax   (Bob Jenkins),Ford,267,running,0,14,0
24,14,45,Tyler Reddick,The Beast   (23XI Racing),Toyota,267,running,34,16,0
25,15,11,Denny Hamlin,Yahoo!   (Joe Gibbs),Toyota,267,running,0,12,0
26,26,41,Cole Custer,HaasTooling.com   (Gene Haas),Ford,267,running,0,11,0
27,5,43,Erik Jones,Dollar Tree   (Legacy Motor Club),Toyota,266,running,1,10,0
28,20,23,Bubba Wallace,U.S. Air Force   (23XI Racing),Toyota,266,running,20,23,0
29,32,34,Todd Gilliland,Love's Travel Stops   (Bob Jenkins),Ford,265,running,0,8,0
30,25,77,Carson Hocevar,Delaware Life   (Spire Motorsports),Chevrolet,265,running,0,15,0
31,21,4,Noah Gragson,Beef a Roo   (Bob Jenkins),Ford,241,crash,0,6,0
32,22,3,Austin Dillon,Dow Mobility Science   (Richard Childress),Chevrolet,240,running,0,5,0
33,4,8,Kyle Busch,BetMGM   (Richard Childress),Chevrolet,232,running,3,4,0
34,28,88,Shane Van Gisbergen,Red Bull   (Trackhouse Racing),Chevrolet,195,crash,0,3,0
35,36,12,Ryan Blaney,MenardsPennzoil   (Roger Penske),Ford,194,crash,0,7,0
36,35,51,Cody Ware,Evel Knievel/Parts Plus   (Rick Ware),Ford,186,crash,0,1,0
